instance_id,repetition,algorithm,runtime,runstatus
cv_data4-5-34,1.0,astar-symmulgt-transmul,21.013,ok
cv_data4-5-35,1.0,astar-symmulgt-transmul,2.136,ok
cv_data4-5-39,1.0,astar-symmulgt-transmul,2.1,ok
cv_data4-5-5,1.0,astar-symmulgt-transmul,1.448,ok
cv_data4-5-9,1.0,astar-symmulgt-transmul,1.484,ok
cv_data4-6-1,1.0,astar-symmulgt-transmul,471.613,ok
cv_data4-6-10,1.0,astar-symmulgt-transmul,0.86,ok
cv_data4-6-11,1.0,astar-symmulgt-transmul,0.48,ok
cv_data4-6-12,1.0,astar-symmulgt-transmul,47.367,ok
cv_data4-6-13,1.0,astar-symmulgt-transmul,5.82,ok
cv_data4-6-14,1.0,astar-symmulgt-transmul,0.408,ok
cv_data4-6-15,1.0,astar-symmulgt-transmul,1.604,ok
cv_data4-6-16,1.0,astar-symmulgt-transmul,3.812,ok
cv_data4-6-18,1.0,astar-symmulgt-transmul,209.581,ok
cv_data4-6-19,1.0,astar-symmulgt-transmul,35.094,ok
cv_data4-6-2,1.0,astar-symmulgt-transmul,0.128,ok
cv_data4-6-20,1.0,astar-symmulgt-transmul,1.92,ok
cv_data4-6-21,1.0,astar-symmulgt-transmul,72.617,ok
cv_data4-6-24,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-6-25,1.0,astar-symmulgt-transmul,1.096,ok
cv_data4-6-27,1.0,astar-symmulgt-transmul,2.304,ok
cv_data4-6-28,1.0,astar-symmulgt-transmul,632.216,ok
cv_data4-6-29,1.0,astar-symmulgt-transmul,9.033,ok
cv_data4-6-3,1.0,astar-symmulgt-transmul,53.983,ok
cv_data4-6-30,1.0,astar-symmulgt-transmul,5.232,ok
cv_data4-6-32,1.0,astar-symmulgt-transmul,205.333,ok
cv_data4-6-33,1.0,astar-symmulgt-transmul,7.04,ok
cv_data4-6-34,1.0,astar-symmulgt-transmul,65.304,ok
cv_data4-6-35,1.0,astar-symmulgt-transmul,20.281,ok
cv_data4-6-36,1.0,astar-symmulgt-transmul,635.312,ok
cv_data4-6-37,1.0,astar-symmulgt-transmul,40.55,ok
cv_data4-6-39,1.0,astar-symmulgt-transmul,1.176,ok
cv_data4-6-4,1.0,astar-symmulgt-transmul,174.419,ok
cv_data4-6-40,1.0,astar-symmulgt-transmul,30.45,ok
cv_data4-6-5,1.0,astar-symmulgt-transmul,2.14,ok
cv_data4-6-7,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-6-8,1.0,astar-symmulgt-transmul,0.104,ok
cv_data4-6-9,1.0,astar-symmulgt-transmul,3.552,ok
cv_data4-7-1,1.0,astar-symmulgt-transmul,86.009,ok
cv_data4-7-10,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-11,1.0,astar-symmulgt-transmul,1.432,ok
cv_data4-7-12,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-13,1.0,astar-symmulgt-transmul,395.429,ok
cv_data4-7-14,1.0,astar-symmulgt-transmul,11.865,ok
cv_data4-7-15,1.0,astar-symmulgt-transmul,893.188,ok
cv_data4-7-16,1.0,astar-symmulgt-transmul,0.2,ok
cv_data4-7-17,1.0,astar-symmulgt-transmul,0.264,ok
cv_data4-7-19,1.0,astar-symmulgt-transmul,30.118,ok
cv_data4-7-2,1.0,astar-symmulgt-transmul,8.741,ok
cv_data4-7-20,1.0,astar-symmulgt-transmul,2.372,ok
cv_data4-7-21,1.0,astar-symmulgt-transmul,11.193,ok
cv_data4-7-22,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-23,1.0,astar-symmulgt-transmul,1.232,ok
cv_data4-7-24,1.0,astar-symmulgt-transmul,0.488,ok
cv_data4-7-25,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-26,1.0,astar-symmulgt-transmul,5.748,ok
cv_data4-7-27,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-28,1.0,astar-symmulgt-transmul,0.936,ok
cv_data4-7-29,1.0,astar-symmulgt-transmul,14.301,ok
cv_data4-7-3,1.0,astar-symmulgt-transmul,1.02,ok
cv_data4-7-30,1.0,astar-symmulgt-transmul,4.6,ok
cv_data4-7-31,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-32,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data4-7-33,1.0,astar-symmulgt-transmul,934.406,ok
cv_data4-7-34,1.0,astar-symmulgt-transmul,0.096,ok
cv_data4-7-35,1.0,astar-symmulgt-transmul,26.122,ok
cv_data4-7-36,1.0,astar-symmulgt-transmul,0.192,ok
cv_data4-7-37,1.0,astar-symmulgt-transmul,201.793,ok
cv_data4-7-38,1.0,astar-symmulgt-transmul,2.088,ok
cv_data4-7-39,1.0,astar-symmulgt-transmul,604.022,ok
cv_data4-7-4,1.0,astar-symmulgt-transmul,3.68,ok
cv_data4-7-40,1.0,astar-symmulgt-transmul,0.54,ok
cv_data4-7-5,1.0,astar-symmulgt-transmul,46.455,ok
cv_data4-7-6,1.0,astar-symmulgt-transmul,2.244,ok
cv_data4-7-7,1.0,astar-symmulgt-transmul,864.594,ok
cv_data4-7-8,1.0,astar-symmulgt-transmul,1.912,ok
cv_data4-7-9,1.0,astar-symmulgt-transmul,0.456,ok
cv_data5-10-19,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-10-23,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-10-32,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-10-33,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-1,1.0,astar-symmulgt-transmul,564.919,ok
cv_data5-4-10,1.0,astar-symmulgt-transmul,0.564,ok
cv_data5-4-12,1.0,astar-symmulgt-transmul,46.627,ok
cv_data5-4-13,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-14,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-15,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-16,1.0,astar-symmulgt-transmul,338.085,ok
cv_data5-4-17,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-18,1.0,astar-symmulgt-transmul,0.388,ok
cv_data5-4-20,1.0,astar-symmulgt-transmul,417.706,ok
cv_data5-4-21,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-22,1.0,astar-symmulgt-transmul,314.556,ok
cv_data5-4-23,1.0,astar-symmulgt-transmul,0.5,ok
cv_data5-4-24,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-25,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-27,1.0,astar-symmulgt-transmul,73.965,ok
cv_data5-4-29,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-3,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-30,1.0,astar-symmulgt-transmul,2.472,ok
cv_data5-4-31,1.0,astar-symmulgt-transmul,2086.65,ok
cv_data5-4-32,1.0,astar-symmulgt-transmul,21.645,ok
cv_data5-4-33,1.0,astar-symmulgt-transmul,41.851,ok
cv_data5-4-34,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-35,1.0,astar-symmulgt-transmul,618.047,ok
cv_data5-4-36,1.0,astar-symmulgt-transmul,783.105,ok
cv_data5-4-37,1.0,astar-symmulgt-transmul,1.056,ok
cv_data5-4-38,1.0,astar-symmulgt-transmul,772.792,ok
cv_data5-4-4,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-4-6,1.0,astar-symmulgt-transmul,6.54,ok
cv_data5-4-7,1.0,astar-symmulgt-transmul,5.904,ok
cv_data5-4-9,1.0,astar-symmulgt-transmul,234.323,ok
cv_data5-5-10,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-11,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-12,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-13,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-14,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-15,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-16,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-17,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-18,1.0,astar-symmulgt-transmul,358.538,ok
cv_data5-5-19,1.0,astar-symmulgt-transmul,1861.84,ok
cv_data5-5-20,1.0,astar-symmulgt-transmul,735.558,ok
cv_data5-5-21,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-22,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-23,1.0,astar-symmulgt-transmul,70.788,ok
cv_data5-5-24,1.0,astar-symmulgt-transmul,0.632,ok
cv_data5-5-25,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-27,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-28,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-29,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-3,1.0,astar-symmulgt-transmul,33.914,ok
cv_data5-5-30,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-31,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-32,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-33,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-36,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-37,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-38,1.0,astar-symmulgt-transmul,380.444,ok
cv_data5-5-39,1.0,astar-symmulgt-transmul,2184.39,ok
cv_data5-5-4,1.0,astar-symmulgt-transmul,2020.47,ok
cv_data5-5-40,1.0,astar-symmulgt-transmul,1629.71,ok
cv_data5-5-5,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-6,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-7,1.0,astar-symmulgt-transmul,1469.89,ok
cv_data5-5-8,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-5-9,1.0,astar-symmulgt-transmul,0.584,ok
cv_data5-6-11,1.0,astar-symmulgt-transmul,22.521,ok
cv_data5-6-19,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-2,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-20,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-22,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-25,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-26,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-28,1.0,astar-symmulgt-transmul,502.687,ok
cv_data5-6-30,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-31,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-33,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-35,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-37,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-5,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-6,1.0,astar-symmulgt-transmul,1341.13,ok
cv_data5-6-7,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-6-8,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-1,1.0,astar-symmulgt-transmul,9.765,ok
cv_data5-7-11,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-12,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-13,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-15,1.0,astar-symmulgt-transmul,293.238,ok
cv_data5-7-16,1.0,astar-symmulgt-transmul,55.755,ok
cv_data5-7-18,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-19,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-22,1.0,astar-symmulgt-transmul,71.172,ok
cv_data5-7-31,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-32,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-33,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-36,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-37,1.0,astar-symmulgt-transmul,156.866,ok
cv_data5-7-4,1.0,astar-symmulgt-transmul,964.04,ok
cv_data5-7-40,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-7-7,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-19,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-2,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-25,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-29,1.0,astar-symmulgt-transmul,126.476,ok
cv_data5-8-3,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-36,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-38,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-39,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-4,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-6,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-8-8,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-9-10,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-9-21,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-9-3,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-9-32,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-9-38,1.0,astar-symmulgt-transmul,3600.0,memout
cv_data5-9-4,1.0,astar-symmulgt-transmul,3600.0,memout
