instance_id,repetition,algorithm,runtime,runstatus
cv_data4-6-13,1.0,astar-symmullt-transmul,5.708,ok
cv_data4-6-14,1.0,astar-symmullt-transmul,0.336,ok
cv_data4-6-15,1.0,astar-symmullt-transmul,1.292,ok
cv_data4-6-16,1.0,astar-symmullt-transmul,4.108,ok
cv_data4-6-18,1.0,astar-symmullt-transmul,200.317,ok
cv_data4-6-19,1.0,astar-symmullt-transmul,41.263,ok
cv_data4-6-2,1.0,astar-symmullt-transmul,0.12,ok
cv_data4-6-20,1.0,astar-symmullt-transmul,1.972,ok
cv_data4-6-21,1.0,astar-symmullt-transmul,74.905,ok
cv_data4-6-24,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-6-25,1.0,astar-symmullt-transmul,1.096,ok
cv_data4-6-27,1.0,astar-symmullt-transmul,2.252,ok
cv_data4-6-28,1.0,astar-symmullt-transmul,831.544,ok
cv_data4-6-29,1.0,astar-symmullt-transmul,8.221,ok
cv_data4-6-3,1.0,astar-symmullt-transmul,71.597,ok
cv_data4-6-30,1.0,astar-symmullt-transmul,4.676,ok
cv_data4-6-32,1.0,astar-symmullt-transmul,228.702,ok
cv_data4-6-33,1.0,astar-symmullt-transmul,6.008,ok
cv_data4-6-34,1.0,astar-symmullt-transmul,60.68,ok
cv_data4-6-35,1.0,astar-symmullt-transmul,22.957,ok
cv_data4-6-36,1.0,astar-symmullt-transmul,813.615,ok
cv_data4-6-37,1.0,astar-symmullt-transmul,47.559,ok
cv_data4-6-39,1.0,astar-symmullt-transmul,1.224,ok
cv_data4-6-4,1.0,astar-symmullt-transmul,146.437,ok
cv_data4-6-40,1.0,astar-symmullt-transmul,27.162,ok
cv_data4-6-5,1.0,astar-symmullt-transmul,1.788,ok
cv_data4-6-7,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-6-8,1.0,astar-symmullt-transmul,0.092,ok
cv_data4-6-9,1.0,astar-symmullt-transmul,3.28,ok
cv_data4-7-1,1.0,astar-symmullt-transmul,56.924,ok
cv_data4-7-10,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-11,1.0,astar-symmullt-transmul,0.76,ok
cv_data4-7-12,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-13,1.0,astar-symmullt-transmul,332.793,ok
cv_data4-7-14,1.0,astar-symmullt-transmul,11.733,ok
cv_data4-7-15,1.0,astar-symmullt-transmul,944.267,ok
cv_data4-7-16,1.0,astar-symmullt-transmul,0.288,ok
cv_data4-7-17,1.0,astar-symmullt-transmul,0.34,ok
cv_data4-7-19,1.0,astar-symmullt-transmul,30.686,ok
cv_data4-7-2,1.0,astar-symmullt-transmul,9.149,ok
cv_data4-7-20,1.0,astar-symmullt-transmul,3.352,ok
cv_data4-7-21,1.0,astar-symmullt-transmul,10.981,ok
cv_data4-7-22,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-23,1.0,astar-symmullt-transmul,1.16,ok
cv_data4-7-24,1.0,astar-symmullt-transmul,0.332,ok
cv_data4-7-25,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-26,1.0,astar-symmullt-transmul,5.26,ok
cv_data4-7-27,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-28,1.0,astar-symmullt-transmul,0.688,ok
cv_data4-7-29,1.0,astar-symmullt-transmul,12.857,ok
cv_data4-7-3,1.0,astar-symmullt-transmul,1.22,ok
cv_data4-7-30,1.0,astar-symmullt-transmul,1.408,ok
cv_data4-7-31,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-32,1.0,astar-symmullt-transmul,3600.0,memout
cv_data4-7-33,1.0,astar-symmullt-transmul,1203.52,ok
cv_data4-7-34,1.0,astar-symmullt-transmul,0.092,ok
cv_data4-7-35,1.0,astar-symmullt-transmul,28.178,ok
cv_data4-7-36,1.0,astar-symmullt-transmul,0.684,ok
cv_data4-7-37,1.0,astar-symmullt-transmul,259.488,ok
cv_data4-7-38,1.0,astar-symmullt-transmul,2.16,ok
cv_data4-7-39,1.0,astar-symmullt-transmul,702.224,ok
cv_data4-7-4,1.0,astar-symmullt-transmul,14.881,ok
cv_data4-7-40,1.0,astar-symmullt-transmul,0.484,ok
cv_data4-7-5,1.0,astar-symmullt-transmul,44.535,ok
cv_data4-7-6,1.0,astar-symmullt-transmul,4.272,ok
cv_data4-7-7,1.0,astar-symmullt-transmul,667.686,ok
cv_data4-7-8,1.0,astar-symmullt-transmul,2.408,ok
cv_data4-7-9,1.0,astar-symmullt-transmul,0.408,ok
cv_data5-10-19,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-10-23,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-10-32,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-10-33,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-1,1.0,astar-symmullt-transmul,590.937,ok
cv_data5-4-10,1.0,astar-symmullt-transmul,0.588,ok
cv_data5-4-12,1.0,astar-symmullt-transmul,42.235,ok
cv_data5-4-13,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-14,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-15,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-16,1.0,astar-symmullt-transmul,289.334,ok
cv_data5-4-17,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-18,1.0,astar-symmullt-transmul,0.34,ok
cv_data5-4-20,1.0,astar-symmullt-transmul,541.146,ok
cv_data5-4-21,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-22,1.0,astar-symmullt-transmul,317.788,ok
cv_data5-4-23,1.0,astar-symmullt-transmul,0.472,ok
cv_data5-4-24,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-25,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-27,1.0,astar-symmullt-transmul,85.521,ok
cv_data5-4-29,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-3,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-30,1.0,astar-symmullt-transmul,2.82,ok
cv_data5-4-31,1.0,astar-symmullt-transmul,1950.48,ok
cv_data5-4-32,1.0,astar-symmullt-transmul,24.758,ok
cv_data5-4-33,1.0,astar-symmullt-transmul,47.363,ok
cv_data5-4-34,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-35,1.0,astar-symmullt-transmul,528.217,ok
cv_data5-4-36,1.0,astar-symmullt-transmul,1015.33,ok
cv_data5-4-37,1.0,astar-symmullt-transmul,1.048,ok
cv_data5-4-38,1.0,astar-symmullt-transmul,676.198,ok
cv_data5-4-4,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-4-6,1.0,astar-symmullt-transmul,6.448,ok
cv_data5-4-7,1.0,astar-symmullt-transmul,5.772,ok
cv_data5-4-9,1.0,astar-symmullt-transmul,258.888,ok
cv_data5-5-10,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-11,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-12,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-13,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-14,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-15,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-16,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-17,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-18,1.0,astar-symmullt-transmul,453.3,ok
cv_data5-5-19,1.0,astar-symmullt-transmul,1449.08,ok
cv_data5-5-20,1.0,astar-symmullt-transmul,642.92,ok
cv_data5-5-21,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-22,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-23,1.0,astar-symmullt-transmul,69.408,ok
cv_data5-5-24,1.0,astar-symmullt-transmul,0.468,ok
cv_data5-5-25,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-27,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-28,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-29,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-3,1.0,astar-symmullt-transmul,22.693,ok
cv_data5-5-30,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-31,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-32,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-33,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-36,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-37,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-38,1.0,astar-symmullt-transmul,349.482,ok
cv_data5-5-39,1.0,astar-symmullt-transmul,1915.32,ok
cv_data5-5-4,1.0,astar-symmullt-transmul,1755.28,ok
cv_data5-5-40,1.0,astar-symmullt-transmul,1423.57,ok
cv_data5-5-5,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-6,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-7,1.0,astar-symmullt-transmul,1034.31,ok
cv_data5-5-8,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-5-9,1.0,astar-symmullt-transmul,0.484,ok
cv_data5-6-11,1.0,astar-symmullt-transmul,24.926,ok
cv_data5-6-19,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-2,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-20,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-22,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-25,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-26,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-28,1.0,astar-symmullt-transmul,532.821,ok
cv_data5-6-30,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-31,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-33,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-35,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-37,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-5,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-6,1.0,astar-symmullt-transmul,1294.58,ok
cv_data5-6-7,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-6-8,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-1,1.0,astar-symmullt-transmul,13.801,ok
cv_data5-7-11,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-12,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-13,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-15,1.0,astar-symmullt-transmul,312.476,ok
cv_data5-7-16,1.0,astar-symmullt-transmul,72.869,ok
cv_data5-7-18,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-19,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-22,1.0,astar-symmullt-transmul,65.408,ok
cv_data5-7-31,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-32,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-33,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-36,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-37,1.0,astar-symmullt-transmul,137.417,ok
cv_data5-7-4,1.0,astar-symmullt-transmul,808.547,ok
cv_data5-7-40,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-7-7,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-19,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-2,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-25,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-29,1.0,astar-symmullt-transmul,281.102,ok
cv_data5-8-3,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-36,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-38,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-39,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-4,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-6,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-8-8,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-9-10,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-9-21,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-9-3,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-9-32,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-9-38,1.0,astar-symmullt-transmul,3600.0,memout
cv_data5-9-4,1.0,astar-symmullt-transmul,3600.0,memout
